,year,state,state_po,margin,num_ballots,procedural_cost
216,2012,MISSISSIPPI,MS,0.166047288589912,43,22.58
217,2012,MISSOURI,MO,0.2177105891753335,33,17.32
218,2012,MONTANA,MT,0.1027926248698736,69,36.22
219,2012,NEBRASKA,NE,0.1554886554430032,46,24.15
220,2012,NEVADA,NV,0.0116014652161494,604,317.1
221,2012,NEW JERSEY,NJ,0.1998872254711697,36,18.9
222,2012,NEW MEXICO,NM,0.0573052347726777,123,64.57
223,2012,NEW YORK,NY,0.4127362003465686,17,8.92
224,2012,NORTH DAKOTA,ND,0.0091423162195152,766,402.15
225,2012,OHIO,OH,0.0600067755327656,117,61.42
226,2012,PENNSYLVANIA,PA,0.1082481463092692,65,34.12
227,2012,RHODE ISLAND,RI,0.2984583525630755,24,12.6
228,2012,TENNESSEE,TN,0.344849852055394,21,11.02
229,2012,TEXAS,TX,0.1376834720480641,51,26.78
230,2012,UTAH,UT,0.3532968981061694,20,10.5
231,2012,VERMONT,VT,0.2490008949248878,29,15.22
232,2012,VIRGINIA,VA,0.0590514008220512,119,62.47
233,2012,WASHINGTON,WA,0.2090198236342602,34,17.85
234,2012,WEST VIRGINIA,WV,0.241003511046619,30,15.75
235,2012,WISCONSIN,WI,0.0761670639204814,92,48.3
236,2012,WYOMING,WY,0.5274471479856402,14,7.35
237,2014,ALABAMA,AL,0.9725164712928897,8,4.2
238,2014,ALASKA,AK,0.01592776203966,440,231.0
239,2014,ARKANSAS,AR,0.1503648946023917,47,24.67
240,2014,COLORADO,CO,0.0064613548463591,1084,569.1
241,2014,DELAWARE,DE,0.136012100599048,52,27.3
242,2014,GEORGIA,GA,0.0577983920118545,122,64.05
243,2014,HAWAII,HI,0.4267263181526792,17,8.92
244,2014,IDAHO,ID,0.3065672392890637,23,12.08
245,2014,ILLINOIS,IL,0.1460880322817778,48,25.2
246,2014,IOWA,IA,0.0761025050898467,92,48.3
247,2014,KANSAS,KS,0.4882075662296191,15,7.88
248,2014,KENTUCKY,KY,0.1238616641641153,57,29.92
249,2014,LOUISIANA,LA,0.0392074439505413,179,93.98
250,2014,MAINE,ME,0.3618354089815817,20,10.5
251,2014,MASSACHUSETTS,MA,0.227728418242455,31,16.27
252,2014,MICHIGAN,MI,0.1530009728452215,46,24.15
253,2014,MINNESOTA,MN,0.117415953748824,60,31.5
254,2014,MISSISSIPPI,MS,0.2200526067565814,32,16.8
255,2014,MONTANA,MT,0.1557272879678551,45,23.62
256,2014,NEBRASKA,NE,0.3285153524559672,22,11.55
257,2014,NEW HAMPSHIRE,NH,0.0324422985133942,216,113.4
258,2014,NEW JERSEY,NJ,0.1440411653165091,49,25.72
259,2014,NEW MEXICO,NM,0.1111762035747401,63,33.07
260,2014,NORTH CAROLINA,NC,0.0217790326215552,322,169.05
261,2014,OKLAHOMA,OK,0.3901168244222733,18,9.45
262,2014,OREGON,OR,0.2193500627386909,32,16.8
263,2014,RHODE ISLAND,RI,0.4133538236277919,17,8.92
264,2014,SOUTH CAROLINA,SC,0.2127234239864524,33,17.32
265,2014,SOUTH DAKOTA,SD,0.2085987717062974,34,17.85
266,2014,TENNESSEE,TN,0.3000141914683803,24,12.6
267,2014,TEXAS,TX,0.2431811405231697,29,15.22
268,2014,VIRGINIA,VA,0.0324238386100446,216,113.4
269,2014,WEST VIRGINIA,WV,0.2602024735005698,27,14.18
270,2014,WYOMING,WY,0.5170812080419275,14,7.35
271,2016,ALABAMA,AL,0.2809153203630852,25,13.12
272,2016,ALASKA,AK,0.0357178406182872,196,102.9
273,2016,ARIZONA,AZ,0.129615565469252,55,28.88
274,2016,ARKANSAS,AR,0.1963988074277531,36,18.9
275,2016,CALIFORNIA,CA,0.6160281178716075,12,6.3
276,2016,COLORADO,CO,0.0928424588492331,76,39.9
277,2016,CONNECTICUT,CT,0.2420226827942035,29,15.22
278,2016,FLORIDA,FL,0.0554888183172755,127,66.68
279,2016,GEORGIA,GA,0.0958855795855183,74,38.85
280,2016,HAWAII,HI,0.5044052058199897,14,7.35
281,2016,IDAHO,ID,0.3840793704331585,19,9.98
282,2016,ILLINOIS,IL,0.1828583956162172,39,20.47
283,2016,INDIANA,IN,0.0422913283070074,166,87.15
284,2016,IOWA,IA,0.2172259441051344,33,17.32
285,2016,KANSAS,KS,0.2435441395949816,29,15.22
286,2016,KENTUCKY,KY,0.1454878340289945,49,25.72
287,2016,LOUISIANA,LA,0.0886257784578348,79,41.47
288,2016,MARYLAND,MD,0.2521302780090749,28,14.7
289,2016,MISSOURI,MO,0.0037536077629746,1865,979.12
290,2016,NEVADA,NV,0.0242850723724932,289,151.72
291,2016,NEW HAMPSHIRE,NH,0.018418702816787,381,200.02
292,2016,NEW YORK,NY,0.3984775774046643,18,9.45
293,2016,NORTH CAROLINA,NC,0.0212355948978637,330,173.25
294,2016,NORTH DAKOTA,ND,0.5842785860479239,12,6.3
295,2016,OHIO,OH,0.2087132063703303,34,17.85
296,2016,OKLAHOMA,OK,0.4016167983497773,18,9.45
297,2016,OREGON,OR,0.2447935392869983,29,15.22
298,2016,PENNSYLVANIA,PA,0.0245299954261965,286,150.15
299,2016,SOUTH CAROLINA,SC,0.2498857257427583,29,15.22
300,2016,SOUTH DAKOTA,SD,0.4365572315882875,17,8.92
301,2016,UTAH,UT,0.4108721628063533,18,9.45
302,2016,VERMONT,VT,0.2764902470457177,26,13.65
303,2016,WASHINGTON,WA,0.1802602089157489,39,20.47
304,2016,WISCONSIN,WI,0.0039355779296994,1779,933.97
305,2018,ARIZONA,AZ,0.0234449576145363,299,156.98
306,2018,CALIFORNIA,CA,0.541638157447196,13,6.82
307,2018,CONNECTICUT,CT,0.1808471056502552,39,20.47
308,2018,DELAWARE,DE,0.2321286735504368,31,16.27
309,2018,FLORIDA,FL,0.001225029777149,5715,3000.37
