,year,state,state_po,num_ballots_house,procedural_cost_house,num_ballots_senate,procedural_cost_senate,num_ballots_president,procedural_cost_president,num_ballots_total,procedural_cost_total,procedural_cost_excl_pres,totalvotes,num_counties,prep_cost_total,central_cost_total,cost_total,cost_total_excl_pres
73,2002,MINNESOTA,MN,224.0,117.61,320.0,168.0,0.0,0.0,544.0,285.61,285.61,2201638.0,87,23582.631999999998,33580,57448.24,57448.242
74,2002,MISSISSIPPI,MS,110.0,57.74,9.0,4.72,0.0,0.0,119.0,62.46,62.46,677636.0,82,16637.424,33580,50279.88,50279.884
75,2002,MISSOURI,MO,186.0,97.65,4519.0,2372.48,0.0,0.0,4705.0,2470.13,2470.13,1853563.0,115,26945.852000000003,33580,62995.98,62995.981999999996
76,2002,MONTANA,MT,22.0,11.55,21.0,11.02,0.0,0.0,43.0,22.57,22.57,331321.0,56,10836.324,33580,44438.89,44438.894
77,2002,NEBRASKA,NE,43.0,22.57,11.0,5.78,0.0,0.0,54.0,28.35,28.35,473814.0,93,17690.376,33580,51298.73,51298.726
78,2002,NEVADA,NV,115.0,60.370000000000005,0.0,0.0,0.0,0.0,115.0,60.370000000000005,60.370000000000005,501853.0,17,4894.692,33580,38535.06,38535.062000000005
79,2002,NEW HAMPSHIRE,NH,80.0,42.0,316.0,165.9,0.0,0.0,396.0,207.9,207.9,443443.0,10,3472.172,33580,37260.07,37260.072
80,2002,NEW JERSEY,NJ,273.0,143.32,67.0,35.17,0.0,0.0,340.0,178.49,178.49,2006059.0,21,11590.876,33580,45349.37,45349.366
81,2002,NEW MEXICO,NM,122.0,64.05,24.0,12.6,0.0,0.0,146.0,76.64999999999999,76.64999999999999,437495.0,33,7354.700000000001,33580,41011.35,41011.35
82,2002,NEW YORK,NY,888.0,466.18,0.0,0.0,0.0,0.0,888.0,466.18,466.18,4701009.0,62,29334.116,33580,63380.3,63380.296
83,2002,NORTH CAROLINA,NC,389.0,204.2,98.0,51.45,0.0,0.0,487.0,255.64999999999998,255.64999999999998,2244149.0,100,25960.595999999998,33580,59796.25,59796.246
84,2002,NORTH DAKOTA,ND,146.0,76.65,0.0,0.0,0.0,0.0,146.0,76.65,76.65,231030.0,53,9925.640000000001,33580,43582.29,43582.29
85,2002,OHIO,OH,374.0,196.35,0.0,0.0,0.0,0.0,374.0,196.35,196.35,3158023.0,88,27578.012000000002,33580,61354.36,61354.362
86,2002,OKLAHOMA,OK,198.0,103.95,34.0,17.85,0.0,0.0,232.0,121.80000000000001,121.80000000000001,1001852.0,77,17085.088,33580,50786.89,50786.888000000006
87,2002,OREGON,OR,156.0,81.89,50.0,26.25,0.0,0.0,206.0,108.14,108.14,1240315.0,36,11075.5,33580,44763.64,44763.64
